Date,Open,High,Low,Close,Volume,Adj Close,SPreturn,Lag1,Lag2,Lag3,Lag4,Lag5,Direction,SPrange,Year,Month,Day,Weekday
38265,1135.170044,1137.869995,1132.030029,1134.47998,1418400000,1134.47998,-0.060789483,0.324352099,1.518064622,-0.019742823,0.427003022,0.592652501,Down,5.839966,2004,10,5,3
38266,1134.47998,1142.050049,1132.939941,1142.050049,1416700000,1142.050049,0.667272154,-0.060789483,0.324352099,1.518064622,-0.019742823,0.427003022,Up,9.110108,2004,10,6,4
38267,1142.050049,1142.050049,1130.5,1130.650024,1447500000,1130.650024,-0.998207128,0.667272154,-0.060789483,0.324352099,1.518064622,-0.019742823,Down,11.550049,2004,10,7,5
38268,1130.650024,1132.920044,1120.189941,1122.140015,1291600000,1122.140015,-0.752665177,-0.998207128,0.667272154,-0.060789483,0.324352099,1.518064622,Down,12.730103,2004,10,8,6
38271,1122.140015,1126.199951,1122.140015,1124.390015,943800000,1124.390015,0.200509738,-0.752665177,-0.998207128,0.667272154,-0.060789483,0.324352099,Up,4.059936,2004,10,11,2
38272,1124.390015,1124.390015,1115.77002,1121.839966,1320100000,1121.839966,-0.226793992,0.200509738,-0.752665177,-0.998207128,0.667272154,-0.060789483,Down,8.619995,2004,10,12,3
38273,1121.839966,1127.01001,1109.630005,1113.650024,1546200000,1113.650024,-0.730045483,-0.226793992,0.200509738,-0.752665177,-0.998207128,0.667272154,Down,17.380005,2004,10,13,4
38274,1113.650024,1114.959961,1102.060059,1103.290039,1489500000,1103.290039,-0.930272956,-0.730045483,-0.226793992,0.200509738,-0.752665177,-0.998207128,Down,12.899902,2004,10,14,5
38275,1103.290039,1113.170044,1102.140015,1108.199951,1645100000,1108.199951,0.445024592,-0.930272956,-0.730045483,-0.226793992,0.200509738,-0.752665177,Up,11.030029,2004,10,15,6
38278,1108.199951,1114.459961,1103.329956,1114.02002,1373300000,1114.02002,0.525182211,0.445024592,-0.930272956,-0.730045483,-0.226793992,0.200509738,Up,11.130005,2004,10,18,2
38279,1114.02002,1117.959961,1103.150024,1103.22998,1737500000,1103.22998,-0.968567872,0.525182211,0.445024592,-0.930272956,-0.730045483,-0.226793992,Down,14.809937,2004,10,19,3
38280,1103.22998,1104.089966,1094.25,1103.660034,1685700000,1103.660034,0.038981355,-0.968567872,0.525182211,0.445024592,-0.930272956,-0.730045483,Up,9.839966,2004,10,20,4
38281,1103.660034,1108.869995,1098.469971,1106.48999,1673000000,1106.48999,0.256415555,0.038981355,-0.968567872,0.525182211,0.445024592,-0.930272956,Up,10.400024,2004,10,21,5
38282,1106.48999,1108.140015,1095.469971,1095.73999,1469600000,1095.73999,-0.971540646,0.256415555,0.038981355,-0.968567872,0.525182211,0.445024592,Down,12.670044,2004,10,22,6
38285,1095.73999,1096.810059,1090.290039,1094.800049,1380500000,1094.800049,-0.085781391,-0.971540646,0.256415555,0.038981355,-0.968567872,0.525182211,Down,6.52002,2004,10,25,2
38286,1094.810059,1111.099976,1094.810059,1111.089966,1685400000,1111.089966,1.487935355,-0.085781391,-0.971540646,0.256415555,0.038981355,-0.968567872,Up,16.289917,2004,10,26,3
38287,1111.089966,1126.290039,1107.430054,1125.400024,1741900000,1125.400024,1.28792973,1.487935355,-0.085781391,-0.971540646,0.256415555,0.038981355,Up,18.859985,2004,10,27,4
38288,1125.339966,1130.670044,1120.599976,1127.439941,1628200000,1127.439941,0.181261503,1.28792973,1.487935355,-0.085781391,-0.971540646,0.256415555,Up,10.070068,2004,10,28,5
38289,1127.439941,1131.400024,1124.619995,1130.199951,1500800000,1130.199951,0.244803284,0.181261503,1.28792973,1.487935355,-0.085781391,-0.971540646,Up,6.780029,2004,10,29,6
38292,1130.199951,1133.410034,1127.599976,1130.51001,1395900000,1130.51001,0.027433995,0.244803284,0.181261503,1.28792973,1.487935355,-0.085781391,Up,5.810058,2004,11,1,2
38293,1130.51001,1140.47998,1128.119995,1130.560059,1659000000,1130.560059,0.004427117,0.027433995,0.244803284,0.181261503,1.28792973,1.487935355,Up,12.359985,2004,11,2,3
38294,1130.540039,1147.569946,1130.540039,1143.199951,1767500000,1143.199951,1.118020392,0.004427117,0.027433995,0.244803284,0.181261503,1.28792973,Up,17.029907,2004,11,3,4
38295,1143.199951,1161.670044,1142.339966,1161.670044,1782700000,1161.670044,1.615648512,1.118020392,0.004427117,0.027433995,0.244803284,0.181261503,Up,19.330078,2004,11,4,5
38296,1161.670044,1170.869995,1160.660034,1166.170044,1724400000,1166.170044,0.387373336,1.615648512,1.118020392,0.004427117,0.027433995,0.244803284,Up,10.209961,2004,11,5,6
38299,1166.170044,1166.77002,1162.319946,1164.890015,1358700000,1164.890015,-0.109763495,0.387373336,1.615648512,1.118020392,0.004427117,0.027433995,Down,4.450074,2004,11,8,2
38300,1164.890015,1168.959961,1162.47998,1164.079956,1450800000,1164.079956,-0.069539526,-0.109763495,0.387373336,1.615648512,1.118020392,0.004427117,Down,6.479981,2004,11,9,3
38301,1164.079956,1169.25,1162.51001,1162.910034,1504300000,1162.910034,-0.100501859,-0.069539526,-0.109763495,0.387373336,1.615648512,1.118020392,Down,6.73999,2004,11,10,4
38302,1162.910034,1174.800049,1162.910034,1173.47998,1393000000,1173.47998,0.908922074,-0.100501859,-0.069539526,-0.109763495,0.387373336,1.615648512,Up,11.890015,2004,11,11,5
38303,1173.47998,1184.170044,1171.430054,1184.170044,1531600000,1184.170044,0.910971144,0.908922074,-0.100501859,-0.069539526,-0.109763495,0.387373336,Up,12.73999,2004,11,12,6
38306,1184.170044,1184.47998,1179.849976,1183.810059,1453300000,1183.810059,-0.030399773,0.910971144,0.908922074,-0.100501859,-0.069539526,-0.109763495,Down,4.630004,2004,11,15,2
38307,1183.810059,1183.810059,1175.319946,1175.430054,1364400000,1175.430054,-0.707884254,-0.030399773,0.910971144,0.908922074,-0.100501859,-0.069539526,Down,8.490113,2004,11,16,3
38308,1175.430054,1188.459961,1175.430054,1181.939941,1684200000,1181.939941,0.553830232,-0.707884254,-0.030399773,0.910971144,0.908922074,-0.100501859,Up,13.029907,2004,11,17,4
38309,1181.939941,1184.900024,1180.150024,1183.550049,1456700000,1183.550049,0.136225873,0.553830232,-0.707884254,-0.030399773,0.910971144,0.908922074,Up,4.75,2004,11,18,5
38310,1183.550049,1184,1169.189941,1170.339966,1526600000,1170.339966,-1.116140632,0.136225873,0.553830232,-0.707884254,-0.030399773,0.910971144,Down,14.810059,2004,11,19,6
38313,1170.339966,1178.180054,1167.890015,1177.23999,1392700000,1177.23999,0.589574329,-1.116140632,0.136225873,0.553830232,-0.707884254,-0.030399773,Up,10.290039,2004,11,22,2
38314,1177.23999,1179.52002,1171.410034,1176.939941,1428300000,1176.939941,-0.025487496,0.589574329,-1.116140632,0.136225873,0.553830232,-0.707884254,Down,8.109986,2004,11,23,3
38315,1176.939941,1182.459961,1176.939941,1181.76001,1149600000,1181.76001,0.409542478,-0.025487496,0.589574329,-1.116140632,0.136225873,0.553830232,Up,5.52002,2004,11,24,4
38317,1181.76001,1186.619995,1181.079956,1182.650024,504580000,1182.650024,0.075312584,0.409542478,-0.025487496,0.589574329,-1.116140632,0.136225873,Up,5.540039,2004,11,26,6
38320,1182.650024,1186.939941,1172.369995,1178.569946,1378500000,1178.569946,-0.344994539,0.075312584,0.409542478,-0.025487496,0.589574329,-1.116140632,Down,14.569946,2004,11,29,2
38321,1178.569946,1178.660034,1173.810059,1173.819946,1553500000,1173.819946,-0.40303081,-0.344994539,0.075312584,0.409542478,-0.025487496,0.589574329,Down,4.849975,2004,11,30,3
38322,1173.780029,1191.369995,1173.780029,1191.369995,1772800000,1191.369995,1.495122745,-0.40303081,-0.344994539,0.075312584,0.409542478,-0.025487496,Up,17.589966,2004,12,1,4
38323,1191.369995,1194.800049,1186.719971,1190.329956,1774900000,1190.329956,-0.087297733,1.495122745,-0.40303081,-0.344994539,0.075312584,0.409542478,Down,8.080078,2004,12,2,5
38324,1190.329956,1197.459961,1187.709961,1191.170044,1566700000,1191.170044,0.070576061,-0.087297733,1.495122745,-0.40303081,-0.344994539,0.075312584,Up,9.75,2004,12,3,6
38327,1191.170044,1192.410034,1185.180054,1190.25,1354400000,1190.25,-0.077238678,0.070576061,-0.087297733,1.495122745,-0.40303081,-0.344994539,Down,7.22998,2004,12,6,2
38328,1190.25,1192.170044,1177.069946,1177.069946,1533900000,1177.069946,-1.10733493,-0.077238678,0.070576061,-0.087297733,1.495122745,-0.40303081,Down,15.100098,2004,12,7,3
38329,1177.069946,1184.050049,1177.069946,1182.810059,1525200000,1182.810059,0.487661164,-1.10733493,-0.077238678,0.070576061,-0.087297733,1.495122745,Up,6.980103,2004,12,8,4
38330,1182.810059,1190.51001,1173.790039,1189.23999,1624700000,1189.23999,0.543614839,0.487661164,-1.10733493,-0.077238678,0.070576061,-0.087297733,Up,16.719971,2004,12,9,5
38331,1189.23999,1191.449951,1185.23999,1188,1443700000,1188,-0.104267432,0.543614839,0.487661164,-1.10733493,-0.077238678,0.070576061,Down,6.209961,2004,12,10,6
38334,1188,1198.73999,1188,1198.680054,1436100000,1198.680054,0.898994444,-0.104267432,0.543614839,0.487661164,-1.10733493,-0.077238678,Up,10.73999,2004,12,13,2
38335,1198.680054,1205.290039,1197.839966,1203.380005,1544400000,1203.380005,0.392093869,0.898994444,-0.104267432,0.543614839,0.487661164,-1.10733493,Up,7.450073,2004,12,14,3
38336,1203.380005,1206.609985,1199.439941,1205.719971,1695800000,1205.719971,0.194449467,0.392093869,0.898994444,-0.104267432,0.543614839,0.487661164,Up,7.170044,2004,12,15,4
38337,1205.719971,1207.969971,1198.410034,1203.209961,1793900000,1203.209961,-0.208175203,0.194449467,0.392093869,0.898994444,-0.104267432,0.543614839,Down,9.559937,2004,12,16,5
38338,1203.209961,1203.209961,1193.48999,1194.199951,2335000000,1194.199951,-0.748831068,-0.208175203,0.194449467,0.392093869,0.898994444,-0.104267432,Down,9.719971,2004,12,17,6
38341,1194.199951,1203.430054,1193.359985,1194.650024,1422800000,1194.650024,0.037688245,-0.748831068,-0.208175203,0.194449467,0.392093869,0.898994444,Up,10.070069,2004,12,20,2
38342,1194.650024,1205.930054,1194.650024,1205.449951,1483700000,1205.449951,0.90402434,0.037688245,-0.748831068,-0.208175203,0.194449467,0.392093869,Up,11.28003,2004,12,21,3
38343,1205.449951,1211.420044,1203.849976,1209.569946,1390800000,1209.569946,0.341780677,0.90402434,0.037688245,-0.748831068,-0.208175203,0.194449467,Up,7.570068,2004,12,22,4
38344,1209.569946,1213.660034,1208.709961,1210.130005,956100000,1210.130005,0.046302324,0.341780677,0.90402434,0.037688245,-0.748831068,-0.208175203,Up,4.950073,2004,12,23,5
38348,1210.130005,1214.130005,1204.920044,1204.920044,922000000,1204.920044,-0.430529032,0.046302324,0.341780677,0.90402434,0.037688245,-0.748831068,Down,9.209961,2004,12,27,2
38349,1204.920044,1213.540039,1204.920044,1213.540039,983000000,1213.540039,0.715399751,-0.430529032,0.046302324,0.341780677,0.90402434,0.037688245,Up,8.619995,2004,12,28,3
38350,1213.540039,1213.849976,1210.949951,1213.449951,925900000,1213.449951,-0.00742357,0.715399751,-0.430529032,0.046302324,0.341780677,0.90402434,Down,2.900025,2004,12,29,4
38351,1213.449951,1216.469971,1213.410034,1213.550049,829800000,1213.550049,0.008249042,-0.00742357,0.715399751,-0.430529032,0.046302324,0.341780677,Up,3.059937,2004,12,30,5
38352,1213.550049,1217.329956,1211.650024,1211.920044,786900000,1211.920044,-0.134317081,0.008249042,-0.00742357,0.715399751,-0.430529032,0.046302324,Down,5.679932,2004,12,31,6
38355,1211.920044,1217.800049,1200.319946,1202.079956,1510800000,1202.079956,-0.811942013,-0.134317081,0.008249042,-0.00742357,0.715399751,-0.430529032,Down,17.480103,2005,1,3,2
38356,1202.079956,1205.839966,1185.390015,1188.050049,1721000000,1188.050049,-1.167135924,-0.811942013,-0.134317081,0.008249042,-0.00742357,0.715399751,Down,20.449951,2005,1,4,3
38357,1188.050049,1192.72998,1183.719971,1183.73999,1738900000,1183.73999,-0.362784295,-1.167135924,-0.811942013,-0.134317081,0.008249042,-0.00742357,Down,9.010009,2005,1,5,4
38358,1183.73999,1191.630005,1183.27002,1187.890015,1569100000,1187.890015,0.350585858,-0.362784295,-1.167135924,-0.811942013,-0.134317081,0.008249042,Up,8.359985,2005,1,6,5
38359,1187.890015,1192.199951,1182.160034,1186.189941,1477900000,1186.189941,-0.143117122,0.350585858,-0.362784295,-1.167135924,-0.811942013,-0.134317081,Down,10.039917,2005,1,7,6
38362,1186.189941,1194.780029,1184.800049,1190.25,1490400000,1190.25,0.342277308,-0.143117122,0.350585858,-0.362784295,-1.167135924,-0.811942013,Up,9.97998,2005,1,10,2
38363,1190.25,1190.25,1180.430054,1182.98999,1488800000,1182.98999,-0.609956732,0.342277308,-0.143117122,0.350585858,-0.362784295,-1.167135924,Down,9.819946,2005,1,11,3
38364,1182.98999,1187.920044,1175.640015,1187.699951,1562100000,1187.699951,0.398140393,-0.609956732,0.342277308,-0.143117122,0.350585858,-0.362784295,Up,12.280029,2005,1,12,4
38365,1187.699951,1187.699951,1175.810059,1177.449951,1510300000,1177.449951,-0.863012581,0.398140393,-0.609956732,0.342277308,-0.143117122,0.350585858,Down,11.889892,2005,1,13,5
38366,1177.449951,1185.209961,1177.449951,1184.52002,1335400000,1184.52002,0.60045601,-0.863012581,0.398140393,-0.609956732,0.342277308,-0.143117122,Up,7.76001,2005,1,14,6
38370,1184.52002,1195.97998,1180.099976,1195.97998,1596800000,1195.97998,0.967477105,0.60045601,-0.863012581,0.398140393,-0.609956732,0.342277308,Up,15.880004,2005,1,18,3
38371,1195.97998,1195.97998,1184.410034,1184.630005,1498700000,1184.630005,-0.949010451,0.967477105,0.60045601,-0.863012581,0.398140393,-0.609956732,Down,11.569946,2005,1,19,4
38372,1184.630005,1184.630005,1173.420044,1175.410034,1692000000,1175.410034,-0.778299635,-0.949010451,0.967477105,0.60045601,-0.863012581,0.398140393,Down,11.209961,2005,1,20,5
38373,1175.410034,1179.449951,1167.819946,1167.869995,1643500000,1167.869995,-0.641481592,-0.778299635,-0.949010451,0.967477105,0.60045601,-0.863012581,Down,11.630005,2005,1,21,6
38376,1167.869995,1173.030029,1163.75,1163.75,1494600000,1163.75,-0.352778564,-0.641481592,-0.778299635,-0.949010451,0.967477105,0.60045601,Down,9.280029,2005,1,24,2
38377,1163.75,1174.300049,1163.75,1168.410034,1610400000,1168.410034,0.400432567,-0.352778564,-0.641481592,-0.778299635,-0.949010451,0.967477105,Up,10.550049,2005,1,25,3
38378,1168.410034,1175.959961,1168.410034,1174.069946,1635900000,1174.069946,0.484411451,0.400432567,-0.352778564,-0.641481592,-0.778299635,-0.949010451,Up,7.549927,2005,1,26,4
38379,1174.069946,1177.5,1170.150024,1174.550049,1600600000,1174.550049,0.040892197,0.484411451,0.400432567,-0.352778564,-0.641481592,-0.778299635,Up,7.349976,2005,1,27,5
38380,1174.550049,1175.609985,1166.25,1171.359985,1641800000,1171.359985,-0.271598814,0.040892197,0.484411451,0.400432567,-0.352778564,-0.641481592,Down,9.359985,2005,1,28,6
38383,1171.359985,1182.069946,1171.359985,1181.27002,1679800000,1181.27002,0.846028132,-0.271598814,0.040892197,0.484411451,0.400432567,-0.352778564,Up,10.709961,2005,1,31,2
38384,1181.27002,1190.390015,1180.949951,1189.410034,1681980000,1189.410034,0.689090035,0.846028132,-0.271598814,0.040892197,0.484411451,0.400432567,Up,9.440064,2005,2,1,3
38385,1189.410034,1195.25,1188.920044,1193.189941,1561740000,1193.189941,0.317796798,0.689090035,0.846028132,-0.271598814,0.040892197,0.484411451,Up,6.329956,2005,2,2,4
38386,1193.189941,1193.189941,1185.640015,1189.890015,1554460000,1189.890015,-0.276563344,0.317796798,0.689090035,0.846028132,-0.271598814,0.040892197,Down,7.549926,2005,2,3,5
38387,1189.890015,1203.469971,1189.670044,1203.030029,1648160000,1203.030029,1.104304922,-0.276563344,0.317796798,0.689090035,0.846028132,-0.271598814,Up,13.799927,2005,2,4,6
38390,1203.030029,1204.150024,1199.27002,1201.719971,1347270000,1201.719971,-0.108896534,1.104304922,-0.276563344,0.317796798,0.689090035,0.846028132,Down,4.880004,2005,2,7,2
38391,1201.719971,1205.109985,1200.160034,1202.300049,1416170000,1202.300049,0.048270647,-0.108896534,1.104304922,-0.276563344,0.317796798,0.689090035,Up,4.949951,2005,2,8,3
38392,1202.300049,1203.829956,1191.540039,1191.98999,1511040000,1191.98999,-0.857527953,0.048270647,-0.108896534,1.104304922,-0.276563344,0.317796798,Down,12.289917,2005,2,9,4
38393,1191.98999,1198.75,1191.540039,1197.01001,1491670000,1197.01001,0.421146154,-0.857527953,0.048270647,-0.108896534,1.104304922,-0.276563344,Up,7.209961,2005,2,10,5
38394,1197.01001,1208.380005,1193.280029,1205.300049,1562300000,1205.300049,0.692562212,0.421146154,-0.857527953,0.048270647,-0.108896534,1.104304922,Up,15.099976,2005,2,11,6
38397,1205.300049,1206.930054,1203.589966,1206.140015,1290180000,1206.140015,0.069689369,0.692562212,0.421146154,-0.857527953,0.048270647,-0.108896534,Up,3.340088,2005,2,14,2
38398,1206.140015,1212.439941,1205.52002,1210.119995,1527080000,1210.119995,0.329976616,0.069689369,0.692562212,0.421146154,-0.857527953,0.048270647,Up,6.919921,2005,2,15,3
38399,1210.119995,1212.439941,1205.060059,1210.339966,1490100000,1210.339966,0.018177619,0.329976616,0.069689369,0.692562212,0.421146154,-0.857527953,Up,7.379882,2005,2,16,4
38400,1210.339966,1211.329956,1200.73999,1200.75,1580120000,1200.75,-0.792336556,0.018177619,0.329976616,0.069689369,0.692562212,0.421146154,Down,10.589966,2005,2,17,5
38401,1200.75,1202.920044,1197.349976,1201.589966,1551200000,1201.589966,0.069953446,-0.792336556,0.018177619,0.329976616,0.069689369,0.692562212,Up,5.570068,2005,2,18,6
38405,1201.589966,1202.47998,1184.160034,1184.160034,1744940000,1184.160034,-1.450572366,0.069953446,-0.792336556,0.018177619,0.329976616,0.069689369,Down,18.319946,2005,2,22,3
38406,1184.160034,1193.52002,1184.160034,1190.800049,1501090000,1190.800049,0.560736286,-1.450572366,0.069953446,-0.792336556,0.018177619,0.329976616,Up,9.359986,2005,2,23,4
38407,1190.800049,1200.420044,1187.800049,1200.199951,1518750000,1200.199951,0.789377025,0.560736286,-1.450572366,0.069953446,-0.792336556,0.018177619,Up,12.619995,2005,2,24,5
38408,1200.199951,1212.150024,1199.609985,1211.369995,1523680000,1211.369995,0.930681924,0.789377025,0.560736286,-1.450572366,0.069953446,-0.792336556,Up,12.540039,2005,2,25,6
38411,1211.369995,1211.369995,1198.130005,1203.599976,1795480000,1203.599976,-0.641424093,0.930681924,0.789377025,0.560736286,-1.450572366,0.069953446,Down,13.23999,2005,2,28,2
38412,1203.599976,1212.25,1203.599976,1210.410034,1708060000,1210.410034,0.565807422,-0.641424093,0.930681924,0.789377025,0.560736286,-1.450572366,Up,8.650024,2005,3,1,3
38413,1210.410034,1215.790039,1204.219971,1210.079956,1568540000,1210.079956,-0.027269933,0.565807422,-0.641424093,0.930681924,0.789377025,0.560736286,Down,11.570068,2005,3,2,4
38414,1210.079956,1215.719971,1204.449951,1210.469971,1616240000,1210.469971,0.032230515,-0.027269933,0.565807422,-0.641424093,0.930681924,0.789377025,Up,11.27002,2005,3,3,5
38415,1210.469971,1224.76001,1210.469971,1222.119995,1636820000,1222.119995,0.962438084,0.032230515,-0.027269933,0.565807422,-0.641424093,0.930681924,Up,14.290039,2005,3,4,6
38418,1222.119995,1229.109985,1222.119995,1225.310059,1488830000,1225.310059,0.261027069,0.962438084,0.032230515,-0.027269933,0.565807422,-0.641424093,Up,6.98999,2005,3,7,2
38419,1225.310059,1225.689941,1218.569946,1219.430054,1523090000,1219.430054,-0.479878946,0.261027069,0.962438084,0.032230515,-0.027269933,0.565807422,Down,7.119995,2005,3,8,3
38420,1219.430054,1219.430054,1206.660034,1207.01001,1704970000,1207.01001,-1.018512211,-0.479878946,0.261027069,0.962438084,0.032230515,-0.027269933,Down,12.77002,2005,3,9,4
38421,1207.01001,1211.22998,1201.410034,1209.25,1604020000,1209.25,0.185581725,-1.018512211,-0.479878946,0.261027069,0.962438084,0.032230515,Up,9.819946,2005,3,10,5
38422,1209.25,1213.040039,1198.150024,1200.079956,1449820000,1200.079956,-0.758324912,0.185581725,-1.018512211,-0.479878946,0.261027069,0.962438084,Down,14.890015,2005,3,11,6
38425,1200.079956,1206.829956,1199.51001,1206.829956,1437430000,1206.829956,0.562462523,-0.758324912,0.185581725,-1.018512211,-0.479878946,0.261027069,Up,7.319946,2005,3,14,2
38426,1206.829956,1210.540039,1197.75,1197.75,1513530000,1197.75,-0.752380727,0.562462523,-0.758324912,0.185581725,-1.018512211,-0.479878946,Down,12.790039,2005,3,15,3
38427,1197.75,1197.75,1185.609985,1188.069946,1653190000,1188.069946,-0.808186516,-0.752380727,0.562462523,-0.758324912,0.185581725,-1.018512211,Down,12.140015,2005,3,16,4
38428,1188.069946,1193.280029,1186.339966,1190.209961,1581930000,1190.209961,0.180125338,-0.808186516,-0.752380727,0.562462523,-0.758324912,0.185581725,Up,6.940063,2005,3,17,5
38429,1190.209961,1191.97998,1182.780029,1189.650024,2344370000,1189.650024,-0.047045229,0.180125338,-0.808186516,-0.752380727,0.562462523,-0.758324912,Down,9.199951,2005,3,18,6
38432,1189.650024,1189.650024,1178.819946,1183.780029,1819440000,1183.780029,-0.493422005,-0.047045229,0.180125338,-0.808186516,-0.752380727,0.562462523,Down,10.830078,2005,3,21,2
38433,1183.780029,1189.589966,1171.630005,1171.709961,2114470000,1171.709961,-1.019620851,-0.493422005,-0.047045229,0.180125338,-0.808186516,-0.752380727,Down,17.959961,2005,3,22,3
38434,1171.709961,1176.26001,1168.699951,1172.530029,2246870000,1172.530029,0.069988993,-1.019620851,-0.493422005,-0.047045229,0.180125338,-0.808186516,Up,7.560059,2005,3,23,4
38435,1172.530029,1180.109985,1171.420044,1171.420044,1721720000,1171.420044,-0.094665806,0.069988993,-1.019620851,-0.493422005,-0.047045229,0.180125338,Down,8.689941,2005,3,24,5
38439,1171.420044,1179.910034,1171.420044,1174.280029,1746220000,1174.280029,0.244146838,-0.094665806,0.069988993,-1.019620851,-0.493422005,-0.047045229,Up,8.48999,2005,3,28,2
38440,1174.280029,1179.390015,1163.689941,1165.359985,2223250000,1165.359985,-0.75961813,0.244146838,-0.094665806,0.069988993,-1.019620851,-0.493422005,Down,15.700074,2005,3,29,3
38441,1165.359985,1181.540039,1165.359985,1181.410034,2097110000,1181.410034,1.377261036,-0.75961813,0.244146838,-0.094665806,0.069988993,-1.019620851,Up,16.180054,2005,3,30,4
38442,1181.410034,1184.530029,1179.48999,1180.589966,2214230000,1180.589966,-0.069414342,1.377261036,-0.75961813,0.244146838,-0.094665806,0.069988993,Down,5.040039,2005,3,31,5
38443,1180.589966,1189.800049,1169.910034,1172.920044,2168690000,1172.920044,-0.649668574,-0.069414342,1.377261036,-0.75961813,0.244146838,-0.094665806,Down,19.890015,2005,4,1,6
38446,1172.790039,1178.609985,1167.719971,1176.119995,2079770000,1176.119995,0.272819193,-0.649668574,-0.069414342,1.377261036,-0.75961813,0.244146838,Up,10.890014,2005,4,4,2
38447,1176.119995,1183.560059,1176.119995,1181.390015,1870800000,1181.390015,0.448085231,0.272819193,-0.649668574,-0.069414342,1.377261036,-0.75961813,Up,7.440064,2005,4,5,3
38448,1181.390015,1189.339966,1181.390015,1184.069946,1797400000,1184.069946,0.226845577,0.448085231,0.272819193,-0.649668574,-0.069414342,1.377261036,Up,7.949951,2005,4,6,4
38449,1184.069946,1191.880005,1183.810059,1191.140015,1900620000,1191.140015,0.597098932,0.226845577,0.448085231,0.272819193,-0.649668574,-0.069414342,Up,8.069946,2005,4,7,5
38450,1191.140015,1191.75,1181.130005,1181.199951,1661330000,1181.199951,-0.834500048,0.597098932,0.226845577,0.448085231,0.272819193,-0.649668574,Down,10.619995,2005,4,8,6
38453,1181.199951,1184.069946,1178.689941,1181.209961,1525310000,1181.209961,0.000847443,-0.834500048,0.597098932,0.226845577,0.448085231,0.272819193,Up,5.380005,2005,4,11,2
38454,1181.209961,1190.170044,1170.849976,1187.76001,1979830000,1187.76001,0.554520298,0.000847443,-0.834500048,0.597098932,0.226845577,0.448085231,Up,19.320068,2005,4,12,3
38455,1187.76001,1187.76001,1171.400024,1173.790039,2049740000,1173.790039,-1.176161083,0.554520298,0.000847443,-0.834500048,0.597098932,0.226845577,Down,16.359986,2005,4,13,4
38456,1173.790039,1174.670044,1161.699951,1162.050049,2355040000,1162.050049,-1.000178022,-1.176161083,0.554520298,0.000847443,-0.834500048,0.597098932,Down,12.970093,2005,4,14,5
38457,1162.050049,1162.050049,1141.920044,1142.619995,2689960000,1142.619995,-1.672049669,-1.000178022,-1.176161083,0.554520298,0.000847443,-0.834500048,Down,20.130005,2005,4,15,6
38460,1142.619995,1148.920044,1139.800049,1145.97998,2180670000,1145.97998,0.294059706,-1.672049669,-1.000178022,-1.176161083,0.554520298,0.000847443,Up,9.119995,2005,4,18,2
38461,1145.97998,1154.670044,1145.97998,1152.780029,2142700000,1152.780029,0.593382879,0.294059706,-1.672049669,-1.000178022,-1.176161083,0.554520298,Up,8.690064,2005,4,19,3
38462,1152.780029,1155.5,1136.150024,1137.5,2217050000,1137.5,-1.325493903,0.593382879,0.294059706,-1.672049669,-1.000178022,-1.176161083,Down,19.349976,2005,4,20,4
38463,1137.5,1159.949951,1137.5,1159.949951,2308560000,1159.949951,1.973622066,-1.325493903,0.593382879,0.294059706,-1.672049669,-1.000178022,Up,22.449951,2005,4,21,5
38464,1159.949951,1159.949951,1142.949951,1152.119995,2045880000,1152.119995,-0.675025331,1.973622066,-1.325493903,0.593382879,0.294059706,-1.672049669,Down,17,2005,4,22,6
38467,1152.119995,1164.050049,1152.119995,1162.099976,1795030000,1162.099976,0.866227567,-0.675025331,1.973622066,-1.325493903,0.593382879,0.294059706,Up,11.930054,2005,4,25,2
38468,1162.099976,1164.800049,1151.829956,1151.829956,1959740000,1151.829956,-0.883746684,0.866227567,-0.675025331,1.973622066,-1.325493903,0.593382879,Down,12.970093,2005,4,26,3
38469,1151.73999,1159.869995,1144.420044,1156.380005,2151520000,1156.380005,0.39502784,-0.883746684,0.866227567,-0.675025331,1.973622066,-1.325493903,Up,15.449951,2005,4,27,4
38470,1156.380005,1156.380005,1143.219971,1143.219971,2182270000,1143.219971,-1.138037145,0.39502784,-0.883746684,0.866227567,-0.675025331,1.973622066,Down,13.160034,2005,4,28,5
38471,1143.219971,1156.969971,1139.189941,1156.849976,2362360000,1156.849976,1.192246929,-1.138037145,0.39502784,-0.883746684,0.866227567,-0.675025331,Up,17.78003,2005,4,29,6
38474,1156.849976,1162.869995,1154.709961,1162.160034,1980040000,1162.160034,0.45901008,1.192246929,-1.138037145,0.39502784,-0.883746684,0.866227567,Up,8.160034,2005,5,2,2
38475,1162.160034,1166.890015,1156.709961,1161.170044,2167020000,1161.170044,-0.085185342,0.45901008,1.192246929,-1.138037145,0.39502784,-0.883746684,Down,10.180054,2005,5,3,3
38476,1161.170044,1176.01001,1161.170044,1175.650024,2306480000,1175.650024,1.247016324,-0.085185342,0.45901008,1.192246929,-1.138037145,0.39502784,Up,14.839966,2005,5,4,4
38477,1175.650024,1178.619995,1166.77002,1172.630005,1997100000,1172.630005,-0.256880784,1.247016324,-0.085185342,0.45901008,1.192246929,-1.138037145,Down,11.849975,2005,5,5,5
38478,1172.630005,1177.75,1170.5,1171.349976,1707200000,1171.349976,-0.109158813,-0.256880784,1.247016324,-0.085185342,0.45901008,1.192246929,Down,7.25,2005,5,6,6
